id,orbit_id,orbit_determination_date,orbit_uncertainty,minimum_orbit_intersection,jupiter_tisserand_invariant,epoch_osculation,eccentricity,semi_major_axis,inclination,ascending_node_longitude,orbital_period,perihelion_distance,perihelion_argument,aphelion_distance,perihelion_time,mean_anomaly,mean_motion,equinox,asteroid_near_earth_object_neo_reference_id,created_at,updated_at
1500,7,2017-04-06 09:02:18,9,0.0463285,5.009,2454773.5,0.2415377188269848,1.238124556549224,31.56850137739859,37.46155517299039,503.2049827692204,0.9390707755366524,299.3145698287303,1.537178337561796,2454717.442886977105,40.10405576110401,0.715414219507248,J2000,3435545,2017-07-29 19:27:12.239746,2017-07-29 19:27:12.239746
1501,8,2017-04-06 09:02:17,9,0.16653,4.033,2454775.5,0.4539236302642837,1.667749662750065,25.17545554396709,227.5956640954527,786.6738594072519,0.9107186814625208,82.81325718320993,2.42478064403761,2454683.857341079537,41.93778249632601,0.4576229344537457,J2000,3435550,2017-07-29 19:27:12.305046,2017-07-29 19:27:12.305046
1502,10,2017-04-06 09:02:17,8,0.0228163,4.177,2454774.5,0.4463944215272139,1.568583138115236,28.99586194196593,218.4825231880717,717.5625095687604,0.8683763755589434,121.2133060919948,2.268789900671529,2454725.949111546509,24.35790556248661,0.5016984516322518,J2000,3435549,2017-07-29 19:27:12.327096,2017-07-29 19:27:12.327096
1503,7,2017-04-06 09:02:16,9,0.00142412,3.221,2454772.5,0.6177201436298093,2.421383732490066,2.680714140948789,216.6217391138213,1376.238989451831,0.9256462254734186,143.4032312681845,3.917121239506713,2454742.027119596783,7.971171452952126,0.2615824742353734,J2000,3435551,2017-07-29 19:27:12.359308,2017-07-29 19:27:12.359308
1504,6,2017-04-06 09:02:17,9,0.000312716,4.828,2454773.5,0.3927650913013643,1.334394687981559,4.088569220436611,42.01155018078764,563.021375589651,0.8102910365244266,69.17059125056484,1.858498339438692,2454824.702274415797,327.2608899255694,0.6394073397710217,J2000,3435552,2017-07-29 19:27:12.39671,2017-07-29 19:27:12.39671
1505,17,2017-04-06 09:02:16,7,0.00714876,3.177,2458000.5,0.619828169022992,2.48386331900406,3.938907581996425,223.9396959813437,1429.848314774259,0.9442948658824014,144.5627896406514,4.023431772125718,2457609.301403784349,98.49401029637791,0.2517749584205621,J2000,3436407,2017-07-29 19:27:12.432444,2017-07-29 19:27:12.432444
1506,16,2017-04-06 09:02:15,8,0.0108651,3.825,2454779.5,0.524876129722199,1.850539477150452,3.576146723502879,229.1250870931608,919.4877723613877,0.8792354784855813,237.4916965747519,2.821843475815324,2454827.201503544726,341.3237959304237,0.3915223353927415,J2000,3437790,2017-07-29 19:27:12.453893,2017-07-29 19:27:12.453893
1507,6,2017-04-06 09:02:14,9,0.000511755,3.269,2454776.5,0.617704508547725,2.353462315610917,0.05710946669735955,189.411912346141,1318.740365668117,0.8997180325608848,171.2134590947666,3.80720659866095,2454744.651057811132,8.694371907076357,0.2729877763449003,J2000,3437792,2017-07-29 19:27:12.481862,2017-07-29 19:27:12.481862
1508,7,2017-04-06 09:02:14,9,0.0698376,3.35,2454777.5,0.5456174180777187,2.336680397944615,1.59536701985855,202.3447252242769,1304.660157638463,1.061746872345258,198.338926482377,3.611613923543973,2454771.345204612754,1.698316857793218,0.2759339264652859,J2000,3437806,2017-07-29 19:27:12.496171,2017-07-29 19:27:12.496171
1509,6,2017-04-06 09:02:13,9,0.32271,4.576,2454777.5,0.1250605260501537,1.442068278925112,22.12354338806853,224.2593262294931,632.5242241296238,1.261722461362498,122.979589344417,1.622414096487726,2454701.346543823169,43.34259966309359,0.5691481626579172,J2000,3437807,2017-07-29 19:27:12.512717,2017-07-29 19:27:12.512717
1510,14,2017-04-06 09:02:13,5,0.291503,3.052,2458000.5,0.5608439011247925,2.805411951413208,10.07501238178699,259.8409916412702,1716.300745317802,1.232013768320507,113.2322220761416,4.378810134505908,2458180.728362986266,322.1964793454415,0.2097534485037702,J2000,3438957,2017-07-29 19:27:12.557665,2017-07-29 19:27:12.557665
1511,13,2017-04-06 09:02:13,7,0.269388,4.491,2458000.5,0.09538144059522698,1.385500847635578,44.31553676396901,236.8798064825831,595.6739673307061,1.253349780842189,164.7060634301807,1.517651914428968,2457751.454397575167,150.5125652455524,0.6043574501219311,J2000,3439358,2017-07-29 19:27:12.591035,2017-07-29 19:27:12.591035
1512,15,2017-04-06 09:02:12,7,0.00610041,4.014,2458000.5,0.4577349579198521,1.742496687302593,2.223123102635492,238.869615218075,840.1491039942709,0.9448950394646591,219.0645189075734,2.540098335140528,2458183.535788778169,281.570012219414,0.4284953686059693,J2000,3439359,2017-07-29 19:27:12.611255,2017-07-29 19:27:12.611255
1513,12,2017-04-06 09:02:11,8,0.0272754,3.369,2454789.5,0.5570649932539633,2.296648354355639,1.030271364642719,66.09393845353726,1271.276981323375,1.017265954329789,340.1164944676049,3.576030754381489,2454780.330906573905,2.596502321593249,0.2831798304294372,J2000,3439360,2017-07-29 19:27:12.63213,2017-07-29 19:27:12.63213
1514,6,2017-04-06 09:02:11,9,0.0440301,5.722,2454789.5,0.1415376678146391,1.074257787470575,12.38213430843735,57.73221805793354,406.6878453103132,0.9222098456002753,84.89972052625276,1.226305729340874,2454868.426981382158,290.1338517360987,0.8851998016447008,J2000,3439480,2017-07-29 19:27:12.646884,2017-07-29 19:27:12.646884
1515,17,2017-04-06 09:02:10,6,0.278128,3.512,2458000.5,0.4323108066376666,2.219944125830486,7.566247580169727,71.3546968804326,1208.123946046677,1.260238290102159,330.9708603767961,3.179649961558813,2458412.073320589928,237.3582827348001,0.2979826707168762,J2000,3439481,2017-07-29 19:27:12.667876,2017-07-29 19:27:12.667876
1516,10,2017-04-06 09:02:10,9,0.0851001,2.884,2454791.5,0.6056201693406464,2.669765364054304,34.93245885266569,230.550895032452,1593.338567604646,1.052901612175944,160.0783080601972,4.286629115932665,2454772.139735232074,4.374271393512609,0.2259406803547145,J2000,3439482,2017-07-29 19:27:12.688148,2017-07-29 19:27:12.688148
1517,9,2017-04-06 09:02:09,8,0.0391601,4.432,2454792.5,0.3506208822443554,1.504537472736247,14.89717414391646,57.69518248669576,674.0668047643371,0.977015216675771,37.91043262422144,2.032059728796722,2454823.722961371389,343.3247001421027,0.5340716935702847,J2000,3439561,2017-07-29 19:27:12.718479,2017-07-29 19:27:12.718479
1518,13,2017-04-06 09:02:09,8,0.0517342,3.041,2454796.5,0.7365274199943632,2.416858195731074,15.65501148231002,238.9927347809365,1372.382531864173,0.6367758643370344,70.81579441746334,4.196940527125114,2454711.558093922573,22.28175124492198,0.262317532933762,J2000,3439802,2017-07-29 19:27:12.741679,2017-07-29 19:27:12.741679
1519,9,2017-04-06 09:02:09,8,0.0453003,3.229,2454792.5,0.579308613924251,2.451636911875614,8.459150090133335,238.3935263690942,1402.111831595385,1.031382530611421,170.8418053756144,3.871891293139808,2454783.630395297185,2.277320268655173,0.2567555539349354,J2000,3439805,2017-07-29 19:27:12.766125,2017-07-29 19:27:12.766125
1520,21,2017-04-06 09:02:08,6,0.0058628,3.409,2458000.5,0.5644303214489035,2.229858730617568,5.627696874624302,235.7357896551971,1216.226471251275,0.9712588505094504,167.6247154648262,3.488458610725687,2458433.552859537357,231.817434401788,0.2959975041734009,J2000,3439807,2017-07-29 19:27:12.804272,2017-07-29 19:27:12.804272
1521,6,2017-04-06 09:02:08,9,0.0546869,4.19,2454791.5,0.3878994611266059,1.632102919679979,13.98498188705362,59.07687118699286,761.5873809163825,0.9990110766329553,324.0859524823657,2.265194762727003,2454760.047080946512,14.8676975787482,0.4726969078280011,J2000,3439808,2017-07-29 19:27:12.865083,2017-07-29 19:27:12.865083
1522,12,2017-04-06 09:02:07,7,0.0887597,4.408,2458000.5,0.3042460111083289,1.539998194828373,6.862800139638184,239.1544914834959,698.0374840472213,1.071459886937813,157.9236250454483,2.008536502718932,2458259.429115409109,226.4620687605172,0.5157316164638037,J2000,3439809,2017-07-29 19:27:12.88811,2017-07-29 19:27:12.88811
1523,6,2017-04-06 09:02:07,9,0.0487334,4.731,2454791.5,0.2562751179473103,1.392273993510598,6.569458428940705,61.77482011614669,600.0473102250726,1.035468811608697,351.1224715136486,1.749079175412499,2454785.80953666445,3.414008805455023,0.5999526935050623,J2000,3439811,2017-07-29 19:27:12.911298,2017-07-29 19:27:12.911298
1524,6,2017-04-06 09:02:06,9,0.056676,2.543,2454791.5,0.7210906609657335,3.746494057880761,10.93409950593293,237.3302935263161,2648.71968422696,1.04493218137933,178.6598555463624,6.448055934382191,2454789.15931560651,0.3181334690395257,0.1359147221745617,J2000,3439812,2017-07-29 19:27:12.925878,2017-07-29 19:27:12.925878
1525,12,2017-04-06 09:02:06,9,0.097658,3.531,2454795.5,0.4941415913097112,2.136941926719156,10.26036008721152,42.25819901470475,1141.004893092592,1.080990042513712,15.56405855468427,3.1928938109246,2454804.595011533891,357.1304205862551,0.3155113551040539,J2000,3440134,2017-07-29 19:27:12.953241,2017-07-29 19:27:12.953241
1526,13,2017-04-06 09:02:04,8,0.0212408,4.117,2454798.5,0.419460959836676,1.658452653419988,17.15291987171271,253.5018596267116,780.1049670638447,0.9627965115727578,212.478632507014,2.354108795267218,2454828.116220428743,346.3328144230687,0.4614763592071029,J2000,3440392,2017-07-29 19:27:12.975569,2017-07-29 19:27:12.975569
1527,12,2017-04-06 09:02:04,7,0.133797,3.417,2458000.5,0.5240415084986692,2.258647688532335,7.418536713846082,42.94267460073761,1239.855768945715,1.075022546666818,293.5402698944993,3.442272830397852,2458443.240543057216,231.4474703488061,0.2903563535507993,J2000,3440393,2017-07-29 19:27:12.997052,2017-07-29 19:27:12.997052
1528,11,2017-04-06 09:02:01,8,0.0714615,3.789,2454803.5,0.4447661659083932,1.902709807041541,13.34416519455822,68.41651277298971,958.6437867862131,1.056448861327376,353.3317222556344,2.748970752755706,2454796.814807515252,2.510493811864646,0.3755305202643362,J2000,3440788,2017-07-29 19:27:13.017911,2017-07-29 19:27:13.017911
1529,7,2017-04-06 09:02:01,9,0.0551117,3.223,2454802.5,0.5796165672485093,2.478759077868177,1.823653117359805,266.9878476429644,1425.443156998119,1.042029250118144,135.334491665721,3.915488905618211,2454779.609465267156,5.781074091497226,0.2525530381429829,J2000,3440789,2017-07-29 19:27:13.037977,2017-07-29 19:27:13.037977
1530,8,2017-04-06 09:02:01,9,0.016818,4.717,2454803.5,0.4050250725015758,1.374770306793135,7.309913414670289,75.55433838423798,588.767246535083,0.8179538636112316,259.1395269748268,1.931586749975037,2454723.920278108939,48.65878672664047,0.6114470567420544,J2000,3440791,2017-07-29 19:27:13.059083,2017-07-29 19:27:13.059083
1531,10,2017-04-06 09:02:01,8,0.0252597,3.23,2454806.5,0.5932940261373423,2.447154950336645,2.022167117590482,247.275293550058,1398.268681978567,0.9952725372694891,222.7524116086745,3.899037363403801,2454836.162484246467,352.3630597850351,0.2574612480704322,J2000,3440792,2017-07-29 19:27:13.078622,2017-07-29 19:27:13.078622
1532,15,2017-04-06 09:02:01,7,0.000129663,3.973,2458000.5,0.4995688136182792,1.745983223149523,8.22416218614795,66.55283192789813,842.6719277856911,0.8737444557632967,311.1911801323378,2.61822199053575,2458132.675398746376,303.5330144748849,0.4272125226076778,J2000,3440793,2017-07-29 19:27:13.114155,2017-07-29 19:27:13.114155
1533,7,2017-04-06 09:02:00,9,0.108236,4.581,2454803.5,0.2372826506954592,1.421745319386367,24.9050812594106,71.67494593430051,619.2002708008655,1.084389821388508,18.05824180700467,1.759100817384227,2454822.988186177738,348.6696641541974,0.5813950945699373,J2000,3441024,2017-07-29 19:27:13.13382,2017-07-29 19:27:13.13382
1534,6,2017-04-06 09:02:00,9,0.0158133,4.73,2454802.5,0.4472558760205099,1.35079903029193,15.47974911899727,65.64361687194112,573.4354492970459,0.7466462266710576,265.6208271748122,1.954951833912802,2454726.635391131669,47.62743431031176,0.6277951606258581,J2000,3441025,2017-07-29 19:27:13.153074,2017-07-29 19:27:13.153074
1535,7,2017-04-06 09:02:02,9,0.000486785,2.635,2454802.5,0.7382014695607267,3.328796028649351,6.602860952349848,74.2405543227769,2218.345586035813,0.8714739084324892,43.52287166162702,5.786118148866214,2454836.091635813973,354.548645184432,0.1622831006431782,J2000,3441027,2017-07-29 19:27:13.179168,2017-07-29 19:27:13.179168
1536,9,2017-04-06 09:01:59,9,0.04233,3.678,2454804.5,0.4882404083473462,2.000919960699576,5.185355195428419,240.6900131521989,1033.815410977142,1.023989982017259,158.535562525142,2.977849939381893,2454775.607561779225,10.06105891732443,0.3482246406635929,J2000,3441090,2017-07-29 19:27:13.201512,2017-07-29 19:27:13.201512
1537,9,2017-04-06 09:01:58,7,0.0180147,5.04,2458000.5,0.215074188597921,1.277089561968852,3.316800598474609,250.9483500031897,527.1454469743612,1.002420560661527,169.9252758113817,1.551758563276177,2457956.960687116671,29.7340188139021,0.6829234740929278,J2000,3441092,2017-07-29 19:27:13.221763,2017-07-29 19:27:13.221763
1538,16,2017-04-06 09:01:58,7,0.00465975,3.557,2458000.5,0.5775193714132524,2.052899632509733,4.473069966984575,86.3271251930703,1074.360424971464,0.8673103271682152,43.70638074107472,3.238488937851251,2458070.295864763201,336.6125866787955,0.3350830797863407,J2000,3441094,2017-07-29 19:27:13.248122,2017-07-29 19:27:13.248122
1539,9,2017-04-06 09:01:58,8,0.166373,4.875,2454811.5,0.1611350064372434,1.324926519298018,17.90917150645264,251.8142884574935,557.0396588446055,1.111434476082057,225.731891126469,1.538418562513978,2454855.00156080453,331.8860916974683,0.6462735539273827,J2000,3441112,2017-07-29 19:27:13.268557,2017-07-29 19:27:13.268557
1540,8,2017-04-06 09:01:57,9,0.213238,4.576,2454808.5,0.1974123158911253,1.419975138119393,27.17905056531004,248.3783383880561,618.0442035505105,1.139654557595423,130.2756751271288,1.700295718643362,2454739.806941119848,40.01251213875945,0.5824826087388076,J2000,3441113,2017-07-29 19:27:13.290927,2017-07-29 19:27:13.290927
1541,15,2017-04-06 09:01:57,7,0.00897711,3.253,2458000.5,0.6144100443985329,2.379313414862299,2.937029635152542,39.67670007165633,1340.528052583412,0.9174393539987292,334.4795269856299,3.841187475725869,2457438.118810515752,151.0279682876921,0.2685508888129737,J2000,3441126,2017-07-29 19:27:13.358732,2017-07-29 19:27:13.358732
1542,8,2017-04-06 09:01:56,9,0.0544977,3.725,2454806.5,0.4869001995697816,1.959171480164842,4.037291389598224,269.9380585741846,1001.629488742778,1.005250495481156,122.3450052235937,2.913092464848528,2454768.967886937158,13.48957958454529,0.3594143383816141,J2000,3441128,2017-07-29 19:27:13.37862,2017-07-29 19:27:13.37862
1543,12,2017-04-06 09:01:56,7,0.00508531,3.197,2458000.5,0.6211581647179985,2.450772137424846,2.966911907575608,62.42212295955589,1401.370039313466,0.9284550144000224,334.0300200878011,3.97308926044967,2457575.101296284082,109.2812954762154,0.2568914632828633,J2000,3441169,2017-07-29 19:27:13.404004,2017-07-29 19:27:13.404004
1544,7,2017-04-06 09:01:55,9,0.215956,3.213,2454807.5,0.534494002182152,2.518633657844456,12.69134087310747,305.2529423135858,1459.97672071389,1.1724390740325,146.8645701939292,3.864828241656412,2454812.294532249317,358.817767718303,0.2465792741023771,J2000,3441172,2017-07-29 19:27:13.417992,2017-07-29 19:27:13.417992
1545,8,2017-04-06 09:01:54,9,0.0888196,3.815,2454822.5,0.52536699546001,1.789870290709213,24.5036020477285,76.22978427560318,874.6428817848813,0.8495315138161792,71.6681451194472,2.730209067602247,2454871.081510591035,340.0040174372858,0.4115965584323387,J2000,3441842,2017-07-29 19:27:13.441615,2017-07-29 19:27:13.441615
1546,7,2017-04-06 09:01:54,8,0.0119494,4.116,2454822.5,0.5420057219586987,1.596580783613785,23.01464349378656,267.9530914883612,736.8596468228878,0.7312248633258107,103.2973165556163,2.46193670390176,2454772.243806449121,24.55315575540684,0.4885597977202433,J2000,3441844,2017-07-29 19:27:13.463995,2017-07-29 19:27:13.463995
1547,12,2017-04-06 09:01:53,7,0.0592928,3.346,2458000.5,0.5524439989068405,2.328718643457221,4.901501495641283,263.6035555255483,1297.99780195573,1.042232003736801,171.7495819314352,3.615205283177641,2457409.727776273109,163.8508171749079,0.2773502385424519,J2000,3441845,2017-07-29 19:27:13.507828,2017-07-29 19:27:13.507828
1548,7,2017-04-06 09:01:53,9,0.00052115,4.039,2454822.5,0.5879881878229147,1.665846020639755,1.419740779698963,92.79608621186578,785.3273281228735,0.6863482377717718,78.14612889668908,2.645343803507739,2454873.155298361565,336.7792272634244,0.4584075800093306,J2000,3441847,2017-07-29 19:27:13.527654,2017-07-29 19:27:13.527654
1549,8,2017-04-06 09:01:52,9,0.0957635,4.411,2454823.5,0.3267299791668843,1.53392739692342,6.945220410559881,268.8797642243919,693.9139738924497,1.032747330483118,122.0357156205309,2.035107463363723,2454765.785950049766,29.94183539140616,0.5187962968674799,J2000,3441848,2017-07-29 19:27:13.547973,2017-07-29 19:27:13.547973
1550,9,2017-04-06 09:01:54,9,0.0440515,2.917,2454822.5,0.6491170147062927,2.930832702031915,0.1850918656570037,178.9546099300236,1832.672950763866,1.028379327885381,262.2040632618812,4.83328607617845,2454813.171037799733,1.832529033997208,0.1964343937361821,J2000,3441851,2017-07-29 19:27:13.567641,2017-07-29 19:27:13.567641
1551,22,2017-04-06 09:01:51,6,0.0790945,3.474,2458000.5,0.5289512758441886,2.174425404444109,9.731493882803672,105.1000402239462,1171.157211568346,1.024260312535382,323.998790804196,3.324590496352836,2458323.196205403251,260.8069686992735,0.3073882792540797,J2000,3442523,2017-07-29 19:27:13.595002,2017-07-29 19:27:13.595002
1552,11,2017-04-06 09:01:51,7,0.0426485,4.06,2458000.5,0.4613094120993295,1.678586511618085,17.76786450319245,276.0374112553961,794.3538784897074,0.9042387547856817,125.66760748325,2.452934268450488,2457963.996978362284,16.54311528580028,0.4531985173717064,J2000,3442524,2017-07-29 19:27:13.622964,2017-07-29 19:27:13.622964
1553,14,2017-04-06 09:01:51,7,0.0590242,3.327,2458000.5,0.5965954443377569,2.19142318064744,23.92893942204566,96.24775493632778,1184.916654633307,0.8840300944570202,303.4071338025546,3.498816266837861,2458343.88421656991,255.673406663844,0.3038188370399842,J2000,3442525,2017-07-29 19:27:13.644111,2017-07-29 19:27:13.644111
1554,11,2017-04-06 09:01:49,8,0.272658,4.138,2454832.5,0.2546960859470083,1.556302487149706,41.32228718110106,100.5361186565023,709.1521829918941,1.159918335123082,305.5059286244409,1.952686639176331,2454770.830396879078,31.30647787032997,0.5076484408200926,J2000,3442526,2017-07-29 19:27:13.682338,2017-07-29 19:27:13.682338
1555,9,2017-04-06 09:01:49,8,0.000320217,4.906,2454831.5,0.3063964993899217,1.305594598859149,15.1974713938361,95.52692405489613,544.8926427692519,0.9055649841463168,48.63884471618151,1.705624213571982,2454868.56587777115,335.5112935094909,0.6606806033761238,J2000,3442839,2017-07-29 19:27:13.718405,2017-07-29 19:27:13.718405
1556,13,2017-04-06 09:01:48,7,0.0781313,3.607,2458000.5,0.4883699048432288,2.071676984321286,5.948611052167063,277.2415041680356,1089.134433452175,1.059932292622392,184.0559397215557,3.083421676020179,2458099.407393251487,327.3073768702045,0.3305377086085928,J2000,3442843,2017-07-29 19:27:13.740257,2017-07-29 19:27:13.740257
1557,11,2017-04-06 09:01:48,8,0.0186998,3.287,2454834.5,0.5796424904211981,2.378466155095004,3.978626754218998,283.1449440183953,1339.812084883224,0.9998061095732045,170.1094193763676,3.757126200616804,2454825.764942847838,2.347060912689409,0.268694396820116,J2000,3442844,2017-07-29 19:27:13.768838,2017-07-29 19:27:13.768838
1558,13,2017-04-06 09:01:48,7,0.261167,2.981,2458000.5,0.5731183040366536,2.881743881545182,15.41810052644123,90.95275012499667,1786.822845362722,1.230163715486004,21.21760439057179,4.533324047604361,2458425.46505600896,274.3801969175241,0.2014749256952334,J2000,3442849,2017-07-29 19:27:13.802976,2017-07-29 19:27:13.802976
1559,12,2017-04-06 09:01:47,8,0.00243577,3.212,2454833.5,0.6161450022823723,2.43894134910421,1.442092252072676,169.6173638664813,1391.234894176419,0.9361998259938242,333.3395321620185,3.941682872214596,2454866.292385109676,351.5145467606519,0.2587629173958523,J2000,3442847,2017-07-29 19:27:13.834852,2017-07-29 19:27:13.834852
1560,15,2017-04-06 09:01:46,7,0.0762888,3.44,2458000.5,0.5271416146159861,2.229753839140433,6.02899799823225,283.8888832113794,1216.140656202249,1.054357800179751,163.6891788842421,3.405149878101114,2458468.579190156201,221.4399513766369,0.296018390770854,J2000,3442848,2017-07-29 19:27:13.864076,2017-07-29 19:27:13.864076
1561,8,2017-04-06 09:01:46,9,0.0497942,4.908,2454832.5,0.3226587535371242,1.30969600676199,10.00747929705081,275.0940257321955,547.4622549624015,0.8871111257076175,253.9834628346111,1.732280887816363,2454891.860224059327,320.9659287601017,0.657579580577156,J2000,3443215,2017-07-29 19:27:13.962505,2017-07-29 19:27:13.962505
1562,11,2017-04-06 09:01:46,7,0.00384723,3.923,2458000.5,0.5036683101712242,1.781142564566868,7.818297822038192,284.6498103679734,868.2533152422549,0.8840374988974329,227.2531754752683,2.678247630236302,2458344.076091616183,217.5445773595286,0.4146255403580635,J2000,3443216,2017-07-29 19:27:13.993574,2017-07-29 19:27:13.993574
1563,8,2017-04-06 09:01:46,8,0.00881409,4.075,2454832.5,0.4724874400461586,1.692651755389898,5.44616750385685,98.75919949127122,804.3588616187285,0.8928950605960885,309.6677008507081,2.492408450183708,2454791.736903738062,18.24398953567269,0.4475614270917829,J2000,3443217,2017-07-29 19:27:14.014152,2017-07-29 19:27:14.014152
1564,17,2017-04-06 09:01:46,6,0.0586274,3.211,2458000.5,0.5818753831489953,2.486565215321572,5.991108354364106,92.60523508181045,1432.18198926538,1.039694127931368,350.2957657303155,3.933436302711776,2457678.015364616462,81.06125451111328,0.2513647027391103,J2000,3443219,2017-07-29 19:27:14.055238,2017-07-29 19:27:14.055238
1565,10,2017-04-06 09:01:45,8,0.00196268,4.41,2454833.5,0.4112143538161853,1.519076144132936,1.061251672643633,114.6770200615504,683.8608507023456,0.8944102291257281,40.11883588340011,2.143742059140143,2454876.385705275276,337.4239834269746,0.5264228821261946,J2000,3443805,2017-07-29 19:27:14.096248,2017-07-29 19:27:14.096248
1566,8,2017-04-06 09:01:45,7,0.0361463,3.348,2458000.5,0.5602591145059446,2.321091869795621,0.9865401717819372,71.20859367093297,1291.626427572537,1.020678994136979,2.286935565649446,3.621504745454263,2457392.088232535112,169.5755302088374,0.278718360289808,J2000,3443806,2017-07-29 19:27:14.119445,2017-07-29 19:27:14.119445
1567,9,2017-04-06 09:01:44,7,0.00710443,3.544,2458000.5,0.5489467303930853,2.089413812660095,6.040084774881222,283.9471322635268,1103.151396174611,0.9424369317621852,212.1857011543371,3.236390693558004,2458165.469001394317,306.1643789711039,0.3263378002768876,J2000,3443808,2017-07-29 19:27:14.147829,2017-07-29 19:27:14.147829
1568,6,2017-04-06 09:01:44,9,0.0949348,4.85,2454831.5,0.2659520530234191,1.336310446044613,11.89186537473984,272.3417047588283,564.2342848491352,0.980915939442407,245.5385059791875,1.691704952646818,2454889.895228844903,322.7419266275426,0.6380328343504627,J2000,3443859,2017-07-29 19:27:14.17509,2017-07-29 19:27:14.17509
1569,11,2017-04-06 09:01:44,6,0.0889856,2.995,2458000.5,0.6288950290559266,2.587694953848999,26.21530010631453,259.6756003356372,1520.435654222913,0.9603064606602579,226.5577079402136,4.215083447037739,2457909.324748647795,21.58795105575802,0.2367742423035944,J2000,3443810,2017-07-29 19:27:14.202428,2017-07-29 19:27:14.202428
1570,16,2017-04-06 09:01:43,7,0.0110233,3.12,2458000.5,0.6646104689230873,2.491499259132092,3.932545027864432,223.9732008352405,1436.446880207564,0.8356227681987878,313.9301758606542,4.147375750065396,2457775.201493408622,56.46394829523828,0.250618386910333,J2000,3443811,2017-07-29 19:27:14.246198,2017-07-29 19:27:14.246198
1571,11,2017-04-06 09:01:43,7,0.281992,3.197,2458000.5,0.5729860157859248,2.40992792774132,21.51463766421818,293.6330792214212,1366.48386720073,1.029072926093591,99.69186564884805,3.790782929389049,2457485.062701040664,135.7918904710372,0.2634498720701821,J2000,3443813,2017-07-29 19:27:14.280723,2017-07-29 19:27:14.280723
1572,15,2017-04-06 09:01:43,6,0.283984,2.456,2458000.5,0.7165445165396714,4.263416570451506,11.94427436012264,306.5115123614597,3215.400538061333,1.208488805170107,124.1716579995476,7.318344335732903,2458017.847731538529,358.0577277138742,0.111961168053127,J2000,3443832,2017-07-29 19:27:14.308537,2017-07-29 19:27:14.308537
1573,7,2017-04-06 09:01:42,9,0.227757,4.319,2454834.5,0.240987401157128,1.510860458707148,33.24224912603465,285.7502465151531,678.3205271527459,1.146762123252246,57.00502567613592,1.87495879416205,2454654.703405509669,95.42210713895119,0.5307225501653355,J2000,3443833,2017-07-29 19:27:14.323421,2017-07-29 19:27:14.323421
1574,10,2017-04-06 09:01:42,8,0.0124696,4.26,2454850.5,0.5407874539509061,1.533368814506929,18.4870585098283,106.8697790780556,693.5349733713439,0.7041421973420074,99.72602696173165,2.36259543167185,2454912.474321380876,327.8303812298599,0.5190798068192631,J2000,3444273,2017-07-29 19:27:14.346985,2017-07-29 19:27:14.346985
1575,24,2017-04-06 09:01:41,7,0.0887659,3.084,2458000.5,0.5953787163376375,2.623686604360381,15.20928984618636,299.9386468937194,1552.266781850892,1.061599441784043,195.7815130571702,4.185773766936721,2457969.102828542237,7.281597375495761,0.2319188970666132,J2000,3444274,2017-07-29 19:27:14.383588,2017-07-29 19:27:14.383588
1576,11,2017-04-06 09:01:41,9,0.0282347,3.434,2454849.5,0.739263506190358,1.803386013213619,46.22421973089882,309.9921750732243,884.5685052677592,0.4702085460706678,280.2733593749424,3.13656348035657,2454900.834407339563,339.1080209930732,0.4069780891543588,J2000,3444275,2017-07-29 19:27:14.4036,2017-07-29 19:27:14.4036
1577,10,2017-04-06 09:01:41,7,0.0573246,4.111,2458000.5,0.6249083047424382,1.54926903889281,28.0482217113564,110.6057811194303,704.3502769262818,0.5811179502083574,257.8646744716813,2.517420127577262,2458296.038877974878,208.9473213026204,0.5111093326618767,J2000,3444293,2017-07-29 19:27:14.430353,2017-07-29 19:27:14.430353
1578,8,2017-04-06 09:01:39,9,0.193924,2.993,2454849.5,0.7677050114069929,2.439845349587085,11.44951931635443,357.5390184021212,1392.00846354686,0.5667638476510334,183.3890989434865,4.312926851523137,2454884.265625731468,351.0089445638581,0.2586191172162232,J2000,3444369,2017-07-29 19:27:14.443732,2017-07-29 19:27:14.443732
1579,7,2017-04-06 09:01:37,8,0.00738125,3.925,2454854.5,0.4978603023127196,1.787357412437911,4.146544562206732,302.0315014136016,872.801603535767,0.8975031107406926,131.2314597362878,2.67721171413513,2454813.771736865973,16.79897776178738,0.4124648700708389,J2000,3444375,2017-07-29 19:27:14.467456,2017-07-29 19:27:14.467456
1580,8,2017-04-06 09:01:36,7,0.00541239,4.645,2458000.5,0.326398588077308,1.422380625458337,3.461660400868219,306.0327415188123,619.6153510850378,0.9581175976002174,212.4620782412649,1.886643653316456,2457982.25202933142,10.60217347614952,0.5810056180331667,J2000,3444436,2017-07-29 19:27:14.495207,2017-07-29 19:27:14.495207
1581,10,2017-04-06 09:01:36,9,0.000776595,3.372,2454856.5,0.6869484624223797,2.127343479941397,4.935402113035322,116.8132639570712,1133.325998792108,0.6659681473513798,99.18773358145094,3.588718812531414,2454910.680324643225,342.7896678516603,0.3176491145386992,J2000,3444437,2017-07-29 19:27:14.561755,2017-07-29 19:27:14.561755
